attendance_id,employee_id,attendance_date,status,overtime_hours
720,1848,2026-07-03,Present,2.0
721,1848,2026-07-02,Present,0.0
722,1848,2026-07-01,P,2.0
723,1848,2026-06-30,Present,1.5
724,1848,2026-06-29,Leave,0.0
725,1848,2026-06-26,Present,0.0
726,1848,2026-06-25,Present,0.0
727,1848,2026-06-24,Present,1.5
728,1848,2026-06-23,Work From Home,1.0
729,1848,2026-06-22,Present,1.5
730,1848,2026-06-19,Work From Home,0.0
731,1848,2026-06-18,Present,0.0
732,1848,2026-06-17,Present,1.5
733,1848,2026-06-16,Present,2.0
734,1848,2026-06-15,P,3.0
735,1848,2026-06-12,Work From Home,0.0
736,1513,2026-07-10,Present,0.0
737,1513,2026-07-09,Present,0.0
738,1513,2026-07-08,P,0.0
739,1513,2026-07-07,Present,1.0
740,1513,2026-07-06,Present,0.0
741,1513,2026-07-03,Work From Home,0.0
742,1513,2026-07-02,Present,1.0
743,1513,2026-07-01,Absent,0.0
744,1513,2026-06-30,Work From Home,3.0
745,1513,2026-06-29,Present,0.0
746,1513,2026-06-26,Present,2.0
747,1513,2026-06-25,Present,0.0
748,1513,2026-06-24,Present,2.0
749,1513,2026-06-23,Present,1.0
750,1513,2026-06-22,Present,2.0
751,1513,2026-06-19,Present,0.0
752,1513,2026-06-18,Leave,2.0
753,1513,2026-06-17,Present,3.0
754,1513,2026-06-16,Present,2.0
755,1513,2026-06-15,Work From Home,3.0
756,1513,2026-06-12,Present,0.0
757,1458,2026-07-10,Present,1.0
758,1458,2026-07-09,Present,0.0
759,1458,2026-07-08,Work From Home,3.0
760,1458,2026-07-07,Present,0.0
761,1458,2026-07-06,Present,1.5
762,1458,2026-07-03,Present,0.0
763,1458,2026-07-02,Present,0.0
764,1458,2026-07-01,Present,1.5
765,1458,2026-06-30,Present,0.0
766,1458,2026-06-29,Present,0.0
767,1458,2026-06-26,Present,0.0
768,1458,2026-06-25,Present,0.0
769,1458,2026-06-24,Absent,2.0
770,1458,2026-06-23,Present,2.0
771,1458,2026-06-22,Present,1.5
772,1458,2026-06-19,Present,3.0
773,1458,2026-06-18,P,2.0
774,1458,2026-06-17,P,3.0
775,1458,2026-06-16,Present,3.0
776,1458,2026-06-15,Absent,0.0
777,1458,2026-06-12,Present,1.0
778,1081,2026-07-10,Present,0.0
779,1081,2026-07-09,Present,1.0
780,1081,2026-07-08,Present,0.0
781,1081,2026-07-07,Present,0.0
782,1081,2026-07-06,Present,1.0
783,1081,2026-07-03,Present,2.0
784,1081,2026-07-02,Present,0.0
785,1081,2026-07-01,Absent,1.5
786,1081,2026-06-30,Present,1.5
787,1081,2026-06-29,Present,0.0
788,1081,2026-06-26,Present,1.5
789,1081,2026-06-25,Present,0.0
790,1081,2026-06-24,Present,0.0
791,1081,2026-06-23,Absent,0.0
792,1081,2026-06-22,P,0.0
793,1081,2026-06-19,Present,3.0
794,1081,2026-06-18,Work From Home,3.0
795,1081,2026-06-17,Present,0.0
796,1081,2026-06-16,Present,0.0
797,1081,2026-06-15,Present,0.0
798,1081,2026-06-12,Present,0.0
799,1741,2026-07-10,Present,0.0
800,1741,2026-07-09,Present,2.0
801,1741,2026-07-08,Present,1.5
802,1741,2026-07-07,Present,1.5
803,1741,2026-07-06,Present,0.0
804,1741,2026-07-03,Work From Home,1.5
805,1741,2026-07-02,Present,0.0
806,1741,2026-07-01,Present,1.0
807,1741,2026-06-30,Present,1.0
808,1741,2026-06-29,Present,3.0
809,1741,2026-06-26,Present,0.0
810,1741,2026-06-25,Present,1.0
811,1741,2026-06-24,Present,0.0
812,1741,2026-06-23,Present,0.0
813,1741,2026-06-22,Present,2.0
814,1741,2026-06-19,Present,0.0
815,1741,2026-06-18,Present,0.0
816,1741,2026-06-17,Leave,0.0
817,1741,2026-06-16,Work From Home,1.5
818,1741,2026-06-15,Work From Home,2.0
819,1741,2026-06-12,Work From Home,0.0
820,1682,2026-07-10,Present,0.0
821,1682,2026-07-09,Present,0.0
822,1682,2026-07-08,Work From Home,1.0
823,1682,2026-07-07,Present,0.0
824,1682,2026-07-06,Present,1.5
825,1682,2026-07-03,Present,0.0
826,1682,2026-07-02,Present,1.5
827,1682,2026-07-01,Present,1.0
828,1682,2026-06-30,Present,2.0
829,1682,2026-06-29,Present,3.0
830,1682,2026-06-26,Work From Home,2.0
831,1682,2026-06-25,Work From Home,1.0
832,1682,2026-06-24,Present,0.0
833,1682,2026-06-23,Present,2.0
834,1682,2026-06-22,Present,0.0
835,1682,2026-06-19,Absent,1.0
836,1682,2026-06-18,Present,2.0
837,1682,2026-06-17,Present,1.5
838,1682,2026-06-16,Present,0.0
839,1682,2026-06-15,Present,0.0
840,1682,2026-06-12,Present,1.0
841,1133,2026-07-10,Present,0.0
842,1133,2026-07-09,Present,0.0
843,1133,2026-07-08,Work From Home,1.0
844,1133,2026-07-07,Work From Home,3.0
845,1133,2026-07-06,Present,3.0
846,1133,2026-07-03,Present,0.0
847,1133,2026-07-02,Present,0.0
848,1133,2026-07-01,Present,0.0
849,1133,2026-06-30,Present,0.0
850,1133,2026-06-29,Present,2.0
851,1133,2026-06-26,Absent,0.0
852,1133,2026-06-25,Present,0.0
853,1133,2026-06-24,Present,0.0
854,1133,2026-06-23,P,0.0
855,1133,2026-06-22,Leave,0.0
856,1133,2026-06-19,Present,0.0
857,1133,2026-06-18,Leave,2.0
858,1133,2026-06-17,Present,0.0
859,1133,2026-06-16,Present,2.0
860,1133,2026-06-15,Present,0.0
861,1133,2026-06-12,Present,0.0
862,1057,2026-07-10,Present,1.0
863,1057,2026-07-09,Present,3.0
864,1057,2026-07-08,Present,3.0
865,1057,2026-07-07,Work From Home,0.0
866,1057,2026-07-06,Present,0.0
867,1057,2026-07-03,Present,0.0
868,1057,2026-07-02,Present,3.0
869,1057,2026-07-01,Present,1.5
870,1057,2026-06-30,Present,0.0
871,1057,2026-06-29,Present,3.0
872,1057,2026-06-26,Present,0.0
873,1057,2026-06-25,Present,1.5
874,1057,2026-06-24,Present,3.0
875,1057,2026-06-23,Present,0.0
876,1057,2026-06-22,Present,0.0
877,1057,2026-06-19,Work From Home,0.0
878,1057,2026-06-18,Present,1.0
879,1057,2026-06-17,Present,2.0
880,1057,2026-06-16,Absent,2.0
881,1057,2026-06-15,Present,0.0
882,1057,2026-06-12,Present,0.0
883,1641,2026-07-10,P,0.0
884,1641,2026-07-09,Work From Home,1.5
885,1641,2026-07-08,Present,1.0
886,1641,2026-07-07,Present,0.0
887,1641,2026-07-06,Present,0.0
888,1641,2026-07-03,Present,3.0
889,1641,2026-07-02,Work From Home,1.5
890,1641,2026-07-01,Present,0.0
891,1641,2026-06-30,Present,1.0
892,1641,2026-06-29,Present,1.0
893,1641,2026-06-26,Present,0.0
894,1641,2026-06-25,Present,1.5
895,1641,2026-06-24,Wfh,3.0
896,1641,2026-06-23,Leave,0.0
897,1641,2026-06-22,Present,1.5
898,1641,2026-06-19,Present,1.5
899,1641,2026-06-18,Present,2.0
900,1641,2026-06-17,Leave,1.5
901,1641,2026-06-16,Present,0.0
902,1641,2026-06-15,Work From Home,2.0
903,1641,2026-06-12,Absent,2.0
904,1902,2026-07-10,Present,0.0
905,1902,2026-07-09,Present,2.0
906,1902,2026-07-08,Present,0.0
907,1902,2026-07-07,Present,0.0
908,1902,2026-07-06,Work From Home,0.0
909,1902,2026-07-03,Leave,0.0
910,1902,2026-07-02,Present,0.0
911,1902,2026-07-01,Work From Home,0.0
912,1902,2026-06-30,Work From Home,0.0
913,1902,2026-06-29,Present,1.0
914,1902,2026-06-26,Present,0.0
915,1902,2026-06-25,Present,1.0
916,1902,2026-06-24,Present,0.0
917,1902,2026-06-23,Work From Home,1.5
918,1902,2026-06-22,Present,2.0
919,1902,2026-06-19,Work From Home,1.0
920,1902,2026-06-18,Work From Home,3.0
921,1902,2026-06-17,P,1.0
922,1902,2026-06-16,Work From Home,0.0
923,1902,2026-06-15,Leave,1.0
924,1902,2026-06-12,Present,0.0
925,1321,2026-07-10,Absent,0.0
926,1321,2026-07-09,Present,3.0
927,1321,2026-07-08,Present,3.0
928,1321,2026-07-07,Present,1.5
929,1321,2026-07-06,Present,0.0
930,1321,2026-07-03,Present,0.0
931,1321,2026-07-02,Work From Home,3.0
932,1321,2026-07-01,Work From Home,2.0
933,1321,2026-06-30,Present,0.0
934,1321,2026-06-29,Present,2.0
935,1321,2026-06-26,Work From Home,2.0
936,1321,2026-06-25,Present,3.0
937,1321,2026-06-24,Present,0.0
938,1321,2026-06-23,Present,1.0
939,1321,2026-06-22,Present,1.0
940,1321,2026-06-19,Present,0.0
941,1321,2026-06-18,Present,0.0
942,1321,2026-06-17,Absent,0.0
943,1321,2026-06-16,Present,0.0
944,1321,2026-06-15,Leave,1.0
945,1321,2026-06-12,P,0.0
946,1213,2026-07-10,Present,1.0
947,1213,2026-07-09,Present,1.0
948,1213,2026-07-08,Present,3.0
949,1213,2026-07-07,Present,0.0
950,1213,2026-07-06,Absent,0.0
951,1213,2026-07-03,Present,1.5
952,1213,2026-07-02,Present,0.0
953,1213,2026-07-01,Present,0.0
954,1213,2026-06-30,Present,2.0
955,1213,2026-06-29,Present,1.0
956,1213,2026-06-26,Present,0.0
957,1213,2026-06-25,Present,2.0
958,1213,2026-06-24,Present,0.0
959,1213,2026-06-23,Present,3.0
960,1213,2026-06-22,Present,0.0
961,1213,2026-06-19,Present,0.0
962,1213,2026-06-18,Present,0.0
963,1213,2026-06-17,Present,2.0
964,1213,2026-06-16,Present,0.0
965,1213,2026-06-15,Work From Home,3.0
966,1213,2026-06-12,Present,3.0
967,1074,2026-07-10,Present,3.0
968,1074,2026-07-09,P,2.0
969,1074,2026-07-08,Present,0.0
970,1074,2026-07-07,Present,3.0
971,1074,2026-07-06,Present,1.0
972,1074,2026-07-03,Present,0.0
973,1074,2026-07-02,Present,3.0
974,1074,2026-07-01,Absent,3.0
975,1074,2026-06-30,Absent,3.0
976,1074,2026-06-29,Present,1.0
977,1074,2026-06-26,Leave,1.0
978,1074,2026-06-25,Present,0.0
979,1074,2026-06-24,Present,0.0
980,1074,2026-06-23,Leave,0.0
981,1074,2026-06-22,Present,0.0
982,1074,2026-06-19,Present,0.0
983,1074,2026-06-18,Present,1.0
984,1074,2026-06-17,Present,1.5
985,1074,2026-06-16,Present,0.0
986,1074,2026-06-15,Present,1.0
987,1074,2026-06-12,Present,0.0
988,1701,2026-07-10,Present,1.5
989,1701,2026-07-09,Present,1.0
990,1701,2026-07-08,Absent,1.5
991,1701,2026-07-07,Present,0.0
992,1701,2026-07-06,Present,0.0
993,1701,2026-07-03,Present,1.0
994,1701,2026-07-02,Present,3.0
995,1701,2026-07-01,Leave,0.0
996,1701,2026-06-30,Present,0.0
997,1701,2026-06-29,Work From Home,0.0
998,1701,2026-06-26,Present,0.0
999,1701,2026-06-25,Work From Home,1.5
1000,1701,2026-06-24,Present,0.0
1001,1701,2026-06-23,Present,1.5
1002,1701,2026-06-22,Present,2.0
1003,1701,2026-06-19,Present,1.0
1004,1701,2026-06-18,Present,1.0
1005,1701,2026-06-17,Present,0.0
1006,1701,2026-06-16,Present,0.0
1007,1701,2026-06-15,Present,1.5
1008,1701,2026-06-12,Leave,1.5
1009,1863,2026-07-10,Present,2.0
1010,1863,2026-07-09,Present,1.0
1011,1863,2026-07-08,Work From Home,1.0
1012,1863,2026-07-07,Work From Home,0.0
1013,1863,2026-07-06,Absent,3.0
1014,1863,2026-07-03,Present,2.0
1015,1863,2026-07-02,Present,0.0
1016,1863,2026-07-01,Present,0.0
1017,1863,2026-06-30,Present,0.0
1018,1863,2026-06-29,Present,2.0
1019,1863,2026-06-26,P,0.0
1020,1863,2026-06-25,Present,1.5
1021,1863,2026-06-24,Present,2.0
1022,1863,2026-06-23,Work From Home,1.0
1023,1863,2026-06-22,Absent,1.5
1024,1863,2026-06-19,Present,3.0
1025,1863,2026-06-18,P,0.0
1026,1863,2026-06-17,Present,3.0
1027,1863,2026-06-16,Present,0.0
1028,1863,2026-06-15,A,3.0
1029,1863,2026-06-12,Leave,1.5
1030,1842,2026-07-10,Present,1.5
1031,1842,2026-07-09,Present,2.0
1032,1842,2026-07-08,Leave,0.0
1033,1842,2026-07-07,Present,0.0
1034,1842,2026-07-06,Present,2.0
1035,1842,2026-07-03,Present,0.0
1036,1842,2026-07-02,Present,3.0
1037,1842,2026-07-01,Present,0.0
1038,1842,2026-06-30,Present,0.0
1039,1842,2026-06-29,Present,1.0
1040,1842,2026-06-26,Present,1.5
1041,1842,2026-06-25,Present,0.0
1042,1842,2026-06-24,Present,2.0
1043,1842,2026-06-23,Present,2.0
1044,1842,2026-06-22,Present,0.0
1045,1842,2026-06-19,Present,0.0
1046,1842,2026-06-18,Present,3.0
1047,1842,2026-06-17,Present,2.0
1048,1842,2026-06-16,Present,0.0
1049,1842,2026-06-15,Leave,0.0
1050,1842,2026-06-12,Present,1.0
1051,1221,2026-07-10,Present,2.0
1052,1221,2026-07-09,Leave,1.5
1053,1221,2026-07-08,Present,1.5
1054,1221,2026-07-07,Present,0.0
1055,1221,2026-07-06,Present,0.0
1056,1221,2026-07-03,Present,1.0
1057,1221,2026-07-02,Present,0.0
1058,1221,2026-07-01,Present,2.0
1059,1221,2026-06-30,Present,3.0
1060,1221,2026-06-29,Leave,2.0
1061,1221,2026-06-26,Present,0.0
1062,1221,2026-06-25,Present,1.0
1063,1221,2026-06-24,Present,0.0
1064,1221,2026-06-23,Present,0.0
1065,1221,2026-06-22,Present,0.0
1066,1221,2026-06-19,Work From Home,0.0
1067,1221,2026-06-18,Present,1.5
1068,1221,2026-06-17,Present,2.0
1069,1221,2026-06-16,Leave,0.0
1070,1221,2026-06-15,Present,0.0
1071,1221,2026-06-12,Present,0.0
1072,1734,2026-07-10,Present,3.0
1073,1734,2026-07-09,Present,0.0
1074,1734,2026-07-08,Present,3.0
1075,1734,2026-07-07,Present,2.0
1076,1734,2026-07-06,Leave,0.0
1077,1734,2026-07-03,Absent,0.0
1078,1734,2026-07-02,Present,0.0
1079,1734,2026-07-01,Absent,1.5
1080,1734,2026-06-30,Leave,0.0
1081,1734,2026-06-29,P,0.0
1082,1734,2026-06-26,Present,3.0
1083,1734,2026-06-25,Present,0.0
1084,1734,2026-06-24,Work From Home,0.0
1085,1734,2026-06-23,A,0.0
1086,1734,2026-06-22,Wfh,1.0
1087,1734,2026-06-19,Leave,0.0
1088,1734,2026-06-18,Present,3.0
1089,1734,2026-06-17,Present,0.0
1090,1734,2026-06-16,Present,0.0
1091,1734,2026-06-15,Absent,1.5
1092,1734,2026-06-12,Absent,0.0
1093,1400,2026-07-10,Present,3.0
1094,1400,2026-07-09,Work From Home,2.0
1095,1400,2026-07-08,Present,0.0
1096,1400,2026-07-07,Work From Home,1.0
1097,1400,2026-07-06,Present,0.0
1098,1400,2026-07-03,P,1.5
1099,1400,2026-07-02,Present,0.0
1100,1400,2026-07-01,Present,1.5
1101,1400,2026-06-30,Present,0.0
1102,1400,2026-06-29,Present,2.0
1103,1400,2026-06-26,Present,0.0
1104,1400,2026-06-25,Present,1.0
1105,1400,2026-06-24,Present,1.0
1106,1400,2026-06-23,Leave,0.0
1107,1400,2026-06-22,Present,1.5
1108,1400,2026-06-19,Present,2.0
1109,1400,2026-06-18,Present,3.0
1110,1400,2026-06-17,Present,0.0
1111,1400,2026-06-16,Present,0.0
1112,1400,2026-06-15,Present,2.0
1113,1400,2026-06-12,Present,0.0
1114,1569,2026-07-10,Work From Home,0.0
1115,1569,2026-07-09,Present,0.0
1116,1569,2026-07-08,Present,1.0
1117,1569,2026-07-07,Present,3.0
1118,1569,2026-07-06,Present,0.0
1119,1569,2026-07-03,Present,1.0
1120,1569,2026-07-02,Present,0.0
1121,1569,2026-07-01,Present,1.5
1122,1569,2026-06-30,Present,0.0
1123,1569,2026-06-29,Present,3.0
1124,1569,2026-06-26,Work From Home,0.0
1125,1569,2026-06-25,Present,0.0
1126,1569,2026-06-24,Present,0.0
1127,1569,2026-06-23,Present,0.0
1128,1569,2026-06-22,Present,0.0
1129,1569,2026-06-19,Present,0.0
1130,1569,2026-06-18,Present,2.0
1131,1569,2026-06-17,Present,1.0
1132,1569,2026-06-16,Present,1.0
1133,1569,2026-06-15,Present,0.0
1134,1569,2026-06-12,Present,0.0
1135,1369,2026-07-10,Present,1.0
1136,1369,2026-07-09,P,0.0
1137,1369,2026-07-08,Present,0.0
1138,1369,2026-07-07,Present,0.0
1139,1369,2026-07-06,Present,1.5
1140,1369,2026-07-03,Present,0.0
1141,1369,2026-07-02,Present,2.0
1142,1369,2026-07-01,Present,1.5
1143,1369,2026-06-30,Present,0.0
1144,1369,2026-06-29,Present,2.0
1145,1369,2026-06-26,Present,0.0
1146,1369,2026-06-25,Present,1.0
1147,1369,2026-06-24,Present,2.0
1148,1369,2026-06-23,Present,1.0
1149,1369,2026-06-22,P,1.5
1150,1369,2026-06-19,Present,1.0
1151,1369,2026-06-18,Work From Home,0.0
1152,1369,2026-06-17,Present,2.0
1153,1369,2026-06-16,Absent,1.5
1154,1369,2026-06-15,Present,1.0
1155,1369,2026-06-12,Present,2.0
1156,1619,2026-07-10,Present,1.5
1157,1619,2026-07-09,Present,0.0
1158,1619,2026-07-08,Absent,1.5
1159,1619,2026-07-07,Present,1.0
1160,1619,2026-07-06,Present,0.0
1161,1619,2026-07-03,Absent,0.0
1162,1619,2026-07-02,Present,1.0
1163,1619,2026-07-01,Present,2.0
1164,1619,2026-06-30,Absent,1.5
1165,1619,2026-06-29,Absent,0.0
1166,1619,2026-06-26,Present,1.0
1167,1619,2026-06-25,Present,2.0
1168,1619,2026-06-24,Present,1.0
1169,1619,2026-06-23,Present,0.0
1170,1619,2026-06-22,Work From Home,2.0
1171,1619,2026-06-19,Present,1.0
1172,1619,2026-06-18,Leave,1.5
1173,1619,2026-06-17,Absent,2.0
1174,1619,2026-06-16,Present,1.0
1175,1619,2026-06-15,Work From Home,0.0
1176,1619,2026-06-12,Present,0.0
1177,1195,2026-07-10,Leave,2.0
1178,1195,2026-07-09,Work From Home,2.0
1179,1195,2026-07-08,Work From Home,1.5
1180,1195,2026-07-07,Work From Home,0.0
1181,1195,2026-07-06,Present,0.0
1182,1195,2026-07-03,Present,1.5
1183,1195,2026-07-02,Present,3.0
1184,1195,2026-07-01,Present,0.0
1185,1195,2026-06-30,Present,0.0
1186,1195,2026-06-29,Present,0.0
1187,1195,2026-06-26,Absent,3.0
1188,1195,2026-06-25,Work From Home,1.0
1189,1195,2026-06-24,Present,2.0
1190,1195,2026-06-23,Work From Home,0.0
1191,1195,2026-06-22,Present,0.0
1192,1195,2026-06-19,Present,0.0
1193,1195,2026-06-18,Present,0.0
1194,1195,2026-06-17,Present,0.0
1195,1195,2026-06-16,Present,0.0
1196,1195,2026-06-15,Present,3.0
1197,1195,2026-06-12,Absent,2.0
1198,1106,2026-07-10,Present,1.5
1199,1106,2026-07-09,P,0.0
1200,1106,2026-07-08,P,1.0
1201,1106,2026-07-07,Present,0.0
1202,1106,2026-07-06,Present,3.0
1203,1106,2026-07-03,Work From Home,1.0
1204,1106,2026-07-02,Present,1.5
1205,1106,2026-07-01,Present,2.0
1206,1106,2026-06-30,Present,3.0
1207,1106,2026-06-29,Present,1.0
1208,1106,2026-06-26,Leave,0.0
1209,1106,2026-06-25,Absent,0.0
1210,1106,2026-06-24,Leave,0.0
1211,1106,2026-06-23,Work From Home,1.5
1212,1106,2026-06-22,Work From Home,0.0
1213,1106,2026-06-19,Work From Home,2.0
1214,1106,2026-06-18,Present,0.0
1215,1106,2026-06-17,Present,0.0
1216,1106,2026-06-16,Leave,1.0
1217,1106,2026-06-15,Present,1.5
1218,1106,2026-06-12,Work From Home,3.0
1219,1381,2026-07-10,Present,2.0
1220,1381,2026-07-09,Work From Home,0.0
1221,1381,2026-07-08,Leave,2.0
1222,1381,2026-07-07,Present,1.5
1223,1381,2026-07-06,Present,0.0
1224,1381,2026-07-03,Present,2.0
1225,1381,2026-07-02,Present,1.5
1226,1381,2026-07-01,Leave,0.0
1227,1381,2026-06-30,Present,0.0
1228,1381,2026-06-29,Present,0.0
1229,1381,2026-06-26,Present,0.0
1230,1381,2026-06-25,Present,0.0
1231,1381,2026-06-24,P,1.0
1232,1381,2026-06-23,Present,0.0
1233,1381,2026-06-22,Present,0.0
1234,1381,2026-06-19,Present,2.0
1235,1381,2026-06-18,Present,0.0
1236,1381,2026-06-17,Present,0.0
1237,1381,2026-06-16,Absent,1.0
1238,1381,2026-06-15,Absent,1.0
1239,1381,2026-06-12,Present,0.0
1240,1796,2026-07-10,Present,1.5
1241,1796,2026-07-09,Present,0.0
1242,1796,2026-07-08,Present,0.0
1243,1796,2026-07-07,Present,0.0
1244,1796,2026-07-06,Present,0.0
1245,1796,2026-07-03,Present,0.0
1246,1796,2026-07-02,Work From Home,0.0
1247,1796,2026-07-01,Present,0.0
1248,1796,2026-06-30,Present,1.0
1249,1796,2026-06-29,Present,1.5
1250,1796,2026-06-26,Present,1.5
1251,1796,2026-06-25,Present,1.0
1252,1796,2026-06-24,Present,1.5
1253,1796,2026-06-23,Present,1.0
1254,1796,2026-06-22,Present,0.0
1255,1796,2026-06-19,Present,2.0
1256,1796,2026-06-18,Present,0.0
1257,1796,2026-06-17,Present,0.0
1258,1796,2026-06-16,Present,0.0
1259,1796,2026-06-15,Present,1.0
1260,1796,2026-06-12,Present,1.5
1261,1769,2026-07-10,Present,0.0
1262,1769,2026-07-09,Present,0.0
1263,1769,2026-07-08,Absent,1.0
1264,1769,2026-07-07,Leave,1.5
1265,1769,2026-07-06,Present,1.5
1266,1769,2026-07-03,Present,0.0
1267,1769,2026-07-02,P,2.0
1268,1769,2026-07-01,Present,1.0
1269,1769,2026-06-30,Absent,1.0
1270,1769,2026-06-29,Present,1.5
1271,1769,2026-06-26,Present,1.0
1272,1769,2026-06-25,Present,1.5
1273,1769,2026-06-24,Present,2.0
1274,1769,2026-06-23,Present,3.0
1275,1769,2026-06-22,Absent,1.0
1276,1769,2026-06-19,Present,0.0
1277,1769,2026-06-18,Present,0.0
1278,1769,2026-06-17,Work From Home,2.0
1279,1769,2026-06-16,Present,0.0
1280,1769,2026-06-15,Present,3.0
1281,1769,2026-06-12,Present,2.0
1282,1727,2026-07-10,Present,1.0
1283,1727,2026-07-09,Present,0.0
1284,1727,2026-07-08,Present,0.0
1285,1727,2026-07-07,Present,0.0
1286,1727,2026-07-06,Present,3.0
1287,1727,2026-07-03,Present,0.0
1288,1727,2026-07-02,Present,3.0
1289,1727,2026-07-01,Work From Home,0.0
1290,1727,2026-06-30,Present,0.0
1291,1727,2026-06-29,Present,0.0
1292,1727,2026-06-26,Work From Home,1.5
1293,1727,2026-06-25,Leave,2.0
1294,1727,2026-06-24,Present,2.0
1295,1727,2026-06-23,Present,0.0
1296,1727,2026-06-22,Present,0.0
1297,1727,2026-06-19,Present,1.5
1298,1727,2026-06-18,Present,2.0
1299,1727,2026-06-17,Present,1.0
1300,1727,2026-06-16,Work From Home,0.0
1301,1727,2026-06-15,Present,2.0
1302,1727,2026-06-12,Present,0.0
1303,1140,2026-07-10,Present,0.0
1304,1140,2026-07-09,Leave,1.5
1305,1140,2026-07-08,Present,0.0
1306,1140,2026-07-07,Present,0.0
1307,1140,2026-07-06,Present,0.0
1308,1140,2026-07-03,Present,0.0
1309,1140,2026-07-02,Present,2.0
1310,1140,2026-07-01,Present,0.0
1311,1140,2026-06-30,Present,0.0
1312,1140,2026-06-29,Present,2.0
1313,1140,2026-06-26,Present,0.0
1314,1140,2026-06-25,Present,3.0
1315,1140,2026-06-24,Present,0.0
1316,1140,2026-06-23,Leave,2.0
1317,1140,2026-06-22,Present,1.0
1318,1140,2026-06-19,Present,3.0
1319,1140,2026-06-18,Present,0.0
1320,1140,2026-06-17,Present,0.0
1321,1140,2026-06-16,Present,0.0
1322,1140,2026-06-15,Present,0.0
1323,1140,2026-06-12,Present,1.5
1324,1406,2026-07-10,Present,0.0
1325,1406,2026-07-09,Present,0.0
1326,1406,2026-07-08,Present,3.0
1327,1406,2026-07-07,Present,2.0
1328,1406,2026-07-06,Work From Home,3.0
1329,1406,2026-07-03,Present,0.0
1330,1406,2026-07-02,Present,1.5
1331,1406,2026-07-01,Present,0.0
1332,1406,2026-06-30,Present,3.0
1333,1406,2026-06-29,Absent,1.5
1334,1406,2026-06-26,Present,2.0
1335,1406,2026-06-25,Present,1.5
1336,1406,2026-06-24,Present,0.0
1337,1406,2026-06-23,P,0.0
1338,1406,2026-06-22,Present,0.0
1339,1406,2026-06-19,Work From Home,0.0
1340,1406,2026-06-18,Present,1.5
1341,1406,2026-06-17,Work From Home,1.0
1342,1406,2026-06-16,Present,2.0
1343,1406,2026-06-15,Work From Home,1.0
1344,1406,2026-06-12,Present,3.0
1345,1889,2026-07-10,Present,0.0
1346,1889,2026-07-09,Present,0.0
1347,1889,2026-07-08,Present,2.0
1348,1889,2026-07-07,Present,3.0
1349,1889,2026-07-06,Present,0.0
1350,1889,2026-07-03,Work From Home,0.0
1351,1889,2026-07-02,Present,1.5
1352,1889,2026-07-01,Present,0.0
1353,1889,2026-06-30,Wfh,0.0
1354,1889,2026-06-29,Present,0.0
1355,1889,2026-06-26,Work From Home,1.0
1356,1889,2026-06-25,Present,1.0
1357,1889,2026-06-24,Work From Home,2.0
1358,1889,2026-06-23,Present,0.0
1359,1889,2026-06-22,Work From Home,0.0
1360,1889,2026-06-19,Present,1.5
1361,1889,2026-06-18,Present,1.0
1362,1889,2026-06-17,Absent,1.0
1363,1889,2026-06-16,Present,0.0
1364,1889,2026-06-15,Present,0.0
1365,1889,2026-06-12,Absent,1.5
1366,1098,2026-07-10,Work From Home,2.0
1367,1098,2026-07-09,Present,0.0
1368,1098,2026-07-08,Present,0.0
1369,1098,2026-07-07,Present,0.0
1370,1098,2026-07-06,Present,0.0
1371,1098,2026-07-03,Present,0.0
1372,1098,2026-07-02,Present,3.0
1373,1098,2026-07-01,Present,1.0
1374,1098,2026-06-30,Present,1.5
1375,1098,2026-06-29,Present,3.0
1376,1098,2026-06-26,Present,0.0
1377,1098,2026-06-25,Present,1.5
1378,1098,2026-06-24,Present,0.0
1379,1098,2026-06-23,Present,1.5
1380,1098,2026-06-22,Present,1.5
1381,1098,2026-06-19,Absent,1.0
1382,1098,2026-06-18,Present,0.0
1383,1098,2026-06-17,Work From Home,0.0
